      E;     ( 1| 0);     ( 1| 1);     ( 1|-1);     ( 0| 2);     ( 0|-2);     ( 2| 0);     ( 1| 2);     ( 1|-2);     ( 2| 1);     ( 2|-1);     ( 2| 2);     ( 2|-2);     ( 1| 3);     ( 1|-3);     ( 3| 0);     ( 3| 1);     ( 3|-1);     ( 2| 3);     ( 2|-3);     ( 3| 2);     ( 3|-2);     ( 0| 4);     ( 0|-4);     ( 1| 4);     ( 1|-4);     ( 4| 0);     ( 3| 3);     ( 3|-3);     ( 4| 1);     ( 4|-1);     ( 2| 4);     ( 2|-4);     ( 4| 2);     ( 4|-2);     ( 1| 5);     ( 1|-5);     ( 3| 4);     ( 3|-4);     ( 4| 3);     ( 4|-3);     ( 5| 0);     ( 2| 5);     ( 2|-5);     ( 5| 1);     ( 5|-1);     ( 5| 2);     ( 5|-2);     ( 4| 4);     ( 4|-4);     ( 3| 5);     ( 3|-5);     ( 0| 6);     ( 0|-6);     ( 5| 3);     ( 5|-3);     ( 2| 6);     ( 2|-6)
 146.00; 6.56410E-05; 1.02930E-03; 2.21020E-03; 5.35060E-03; 4.32430E-04; 1.23570E-03; 2.55850E-04; 1.56120E-03; 8.59840E-04; 7.55960E-04; 7.34940E-04; 5.96200E-05; 7.45570E-04; 3.54910E-04; 2.04590E-04; 4.20450E-04; 1.61450E-03; 8.62190E-05; 1.14390E-04; 1.13500E-04; 6.17310E-04; 1.46630E-03; 3.74170E-04; 3.41160E-04; 7.15890E-05; 6.59460E-05; 3.41160E-04; 1.00970E-04; 6.89320E-04; 3.77500E-04; 7.75690E-04; 6.59600E-04; 4.57080E-04; 3.82970E-04; 5.67310E-04; 3.05160E-04; 1.21010E-05; 3.37390E-06; 2.64660E-05; 8.63840E-05; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 149.00; 1.21920E-04; 9.57340E-04; 1.75470E-03; 3.88720E-03; 2.93290E-04; 1.24860E-03; 2.24140E-04; 1.60810E-03; 1.18790E-03; 1.23520E-03; 1.60170E-03; 3.17200E-06; 6.38510E-04; 6.31400E-04; 1.33080E-04; 5.55250E-04; 1.75990E-03; 2.05850E-04; 9.21620E-05; 1.52390E-04; 4.93150E-04; 7.86490E-04; 3.84730E-04; 3.22630E-04; 1.08810E-04; 8.24190E-05; 3.87260E-04; 1.26150E-04; 3.93170E-04; 1.68320E-04; 7.48980E-04; 4.78120E-04; 3.32180E-04; 5.13170E-04; 6.22440E-04; 1.72980E-04; 1.53110E-05; 1.33940E-05; 3.84340E-05; 1.07150E-04; 4.18780E-05; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 152.00; 1.35410E-04; 6.23270E-04; 1.12910E-03; 3.11150E-03; 5.64800E-04; 1.52070E-03; 1.52320E-04; 1.15220E-03; 1.42600E-03; 1.36730E-03; 2.21110E-03; 7.22060E-05; 6.16690E-04; 9.47600E-04; 1.00890E-04; 6.16520E-04; 1.81810E-03; 2.84960E-04; 4.31350E-05; 1.35960E-04; 3.18820E-04; 3.16370E-04; 3.42580E-04; 2.52210E-04; 1.37470E-04; 8.57590E-05; 3.42580E-04; 2.18590E-04; 2.94640E-04; 2.57800E-05; 5.87020E-04; 3.61650E-04; 3.36830E-04; 4.05740E-04; 5.64930E-04; 2.06250E-04; 2.66820E-05; 3.34760E-05; 3.32120E-05; 8.85570E-05; 9.74760E-05; 4.32470E-05; 6.66790E-05; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 155.00; 1.11330E-04; 2.99210E-04; 5.20850E-04; 2.80330E-03; 1.08460E-03; 1.80370E-03; 1.00560E-04; 6.38350E-04; 1.52900E-03; 1.08490E-03; 2.16330E-03; 1.98700E-04; 6.01390E-04; 1.16810E-03; 5.39430E-05; 4.98360E-04; 1.42780E-03; 4.33410E-04; 1.87720E-05; 1.20940E-04; 1.95870E-04; 3.74330E-04; 4.49960E-04; 1.79400E-04; 1.37020E-04; 1.00680E-04; 2.48560E-04; 3.13090E-04; 2.77520E-04; 6.03610E-06; 3.95260E-04; 2.87680E-04; 3.25760E-04; 2.33410E-04; 4.22830E-04; 2.34080E-04; 4.66270E-05; 2.57450E-05; 1.21170E-05; 5.52920E-05; 7.83890E-05; 5.76800E-05; 2.12570E-04; 1.18230E-04; 7.29830E-05; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 158.00; 5.91900E-05; 9.10930E-05; 1.12120E-04; 2.45120E-03; 1.69310E-03; 1.82820E-03; 8.55260E-05; 2.77520E-04; 1.65750E-03; 5.78020E-04; 1.68950E-03; 2.42690E-04; 5.05630E-04; 1.10060E-03; 1.06960E-05; 3.92200E-04; 9.80160E-04; 5.46470E-04; 1.65250E-05; 1.26410E-04; 1.33680E-04; 4.59580E-04; 5.12290E-04; 1.11330E-04; 8.34860E-05; 1.28620E-04; 1.01920E-04; 2.91360E-04; 1.94500E-04; 3.15100E-06; 2.18650E-04; 3.19480E-04; 2.30740E-04; 1.37020E-04; 2.77420E-04; 1.33260E-04; 8.12360E-05; 1.34190E-05; 3.20860E-06; 6.70320E-05; 4.23240E-05; 3.10860E-05; 3.45980E-04; 2.60160E-04; 1.68830E-04; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 161.00; 1.71660E-05; 3.59230E-05; 1.17030E-05; 2.20600E-03; 2.30680E-03; 1.73330E-03; 4.28060E-05; 1.07640E-04; 1.66690E-03; 2.64400E-04; 1.18970E-03; 2.03230E-04; 3.73530E-04; 1.07550E-03; 3.48390E-05; 3.73950E-04; 7.22470E-04; 5.52060E-04; 1.71070E-05; 1.32220E-04; 6.43880E-05; 4.18730E-04; 4.13220E-04; 8.54740E-05; 1.30780E-05; 1.46120E-04; 1.31310E-05; 1.42600E-04; 1.34160E-04; 1.30640E-05; 1.07590E-04; 3.41210E-04; 7.73100E-05; 1.02810E-04; 1.29790E-04; 8.50240E-05; 1.16930E-04; 1.26830E-05; 1.88930E-05; 1.42920E-04; 4.22390E-05; 2.27080E-06; 5.11680E-04; 2.96250E-04; 2.38990E-04; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 164.00; 4.73810E-06; 3.56110E-05; 2.07610E-04; 2.47460E-03; 3.36970E-03; 1.79170E-03; 2.58330E-05; 1.47810E-04; 1.37010E-03; 1.99500E-04; 8.62830E-04; 1.41200E-04; 2.11710E-04; 1.15170E-03; 7.75430E-05; 3.45380E-04; 6.80390E-04; 3.90590E-04; 3.22900E-05; 9.67650E-05; 5.45260E-06; 3.65040E-04; 2.74350E-04; 9.48980E-05; 1.46590E-05; 1.37140E-04; 2.30300E-05; 1.67400E-05; 1.36070E-04; 7.14970E-05; 5.24630E-05; 2.39030E-04; 1.74120E-05; 8.56730E-05; 4.46910E-05; 1.24170E-04; 1.54620E-04; 7.67860E-06; 2.83110E-05; 1.99780E-04; 6.75910E-05; 9.37590E-06; 6.52630E-04; 2.25280E-04; 2.85320E-04; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 167.00; 1.51700E-05; 7.66370E-05; 5.24300E-04; 3.29860E-03; 4.66990E-03; 2.22120E-03; 4.68700E-05; 2.37530E-04; 8.57960E-04; 1.39190E-04; 7.78690E-04; 9.52060E-05; 1.00180E-04; 1.11140E-03; 7.52840E-05; 3.65450E-04; 6.93090E-04; 1.62640E-04; 8.09300E-05; 4.74990E-05; 2.84480E-05; 4.23380E-04; 1.62600E-04; 1.21600E-04; 1.05600E-04; 1.57980E-04; 5.08960E-05; 3.20620E-05; 9.32870E-05; 7.47010E-05; 1.66310E-05; 1.28960E-04; 6.03040E-05; 6.29850E-05; 7.69440E-05; 1.41430E-04; 1.61990E-04; 1.70990E-05; 1.11060E-05; 1.92810E-04; 1.04070E-04; 5.48520E-05; 6.72870E-04; 1.40480E-04; 2.89420E-04; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 170.00; 1.63200E-05; 3.38320E-04; 6.66320E-04; 4.39320E-03; 4.32790E-03; 2.84650E-03; 6.88950E-05; 2.67500E-04; 4.74190E-04; 6.26170E-05; 7.67550E-04; 4.89340E-05; 1.59620E-04; 8.71800E-04; 2.09580E-05; 4.00250E-04; 6.49560E-04; 3.09340E-05; 9.88760E-05; 2.11420E-05; 9.72610E-05; 6.83790E-04; 1.47160E-04; 1.07940E-04; 2.21360E-04; 1.83490E-04; 3.94190E-05; 2.93830E-04; 1.89080E-05; 2.82180E-05; 5.12340E-06; 4.75990E-05; 7.43830E-05; 6.34680E-05; 1.62890E-04; 9.85750E-05; 1.93030E-04; 6.23460E-05; 1.15110E-05; 1.60670E-04; 1.02580E-04; 1.19630E-04; 5.93410E-04; 1.39120E-04; 2.19550E-04; 6.48390E-05; 8.93320E-05; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 173.00; 4.54110E-06; 7.77370E-04; 5.64150E-04; 5.66220E-03; 3.24470E-03; 3.33910E-03; 6.50850E-05; 2.37970E-04; 3.25780E-04; 2.81650E-05; 6.58580E-04; 6.26300E-05; 2.38590E-04; 6.23040E-04; 3.27080E-06; 4.76330E-04; 5.38690E-04; 1.27770E-07; 9.60850E-05; 3.62870E-05; 1.41280E-04; 9.54090E-04; 1.74770E-04; 4.70840E-05; 3.48630E-04; 1.04540E-04; 1.73840E-05; 5.00750E-04; 3.97100E-06; 3.46540E-06; 3.17670E-05; 5.46890E-06; 3.48470E-05; 1.16250E-04; 1.66630E-04; 1.03500E-04; 2.81010E-04; 1.00610E-04; 1.02710E-05; 1.25770E-04; 6.45770E-05; 1.78240E-04; 5.41570E-04; 2.10020E-04; 1.66120E-04; 1.55540E-04; 1.24390E-04; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 176.00; 4.67560E-06; 1.07620E-03; 5.56370E-04; 6.51600E-03; 2.62910E-03; 3.59650E-03; 6.20580E-05; 1.44810E-04; 3.27310E-04; 1.18060E-05; 5.66320E-04; 2.51110E-04; 1.69400E-04; 2.93040E-04; 5.39610E-05; 4.65310E-04; 4.79420E-04; 3.89170E-06; 1.34010E-04; 1.32920E-04; 9.93560E-05; 1.01370E-03; 2.30280E-04; 8.53940E-06; 5.10330E-04; 3.65930E-05; 5.59510E-06; 3.98570E-04; 5.01350E-05; 3.48360E-05; 1.10240E-04; 7.14820E-05; 2.08890E-05; 1.70170E-04; 1.73520E-04; 1.17470E-04; 3.16690E-04; 9.71370E-05; 1.24740E-06; 7.11510E-05; 2.20680E-05; 1.96720E-04; 6.16890E-04; 2.92070E-04; 1.64390E-04; 4.47670E-04; 1.64520E-04; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 179.00; 4.75980E-05; 1.35480E-03; 5.08720E-04; 6.26980E-03; 2.22700E-03; 2.93390E-03; 7.98970E-05; 6.49160E-05; 3.02090E-04; 1.00450E-05; 5.53160E-04; 7.12290E-04; 5.89180E-05; 4.68910E-05; 1.09490E-04; 3.52660E-04; 4.35790E-04; 1.41580E-06; 1.60170E-04; 3.69370E-04; 3.54920E-05; 1.05210E-03; 2.86800E-04; 3.87090E-05; 5.43540E-04; 5.94420E-06; 7.29190E-06; 2.96630E-04; 1.22220E-04; 1.49650E-04; 2.35710E-04; 1.73820E-04; 2.10910E-05; 1.46640E-04; 1.74050E-04; 7.76860E-05; 2.61390E-04; 7.87830E-05; 1.04040E-06; 3.57700E-05; 4.91030E-06; 1.52220E-04; 6.25480E-04; 3.85560E-04; 1.73560E-04; 8.08780E-04; 2.24240E-04; 6.49790E-05; 1.23580E-04; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 182.00; 1.12590E-04; 1.33790E-03; 3.44590E-04; 4.68720E-03; 2.23230E-03; 2.04820E-03; 9.75920E-05; 2.89960E-05; 2.85710E-04; 2.07750E-05; 7.62180E-04; 1.38660E-03; 1.10150E-05; 7.13820E-05; 1.01100E-04; 2.24690E-04; 4.22430E-04; 2.66180E-06; 1.49890E-04; 7.21790E-04; 1.58410E-05; 1.22780E-03; 2.58270E-04; 7.71870E-05; 4.60820E-04; 1.41400E-05; 1.16760E-05; 2.69640E-04; 1.73820E-04; 3.41050E-04; 3.95870E-04; 1.94170E-04; 4.82950E-05; 8.39220E-05; 1.32460E-04; 2.35620E-05; 2.27760E-04; 5.34740E-05; 5.22700E-07; 3.90980E-05; 2.57250E-06; 7.05180E-05; 4.53960E-04; 4.42040E-04; 1.36640E-04; 9.78330E-04; 2.65060E-04; 4.99280E-05; 2.36890E-04; 1.13410E-04; 2.21800E-05; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 185.00; 1.83760E-04; 1.01200E-03; 1.51000E-04; 2.56860E-03; 2.77090E-03; 1.81840E-03; 9.03340E-05; 1.86100E-05; 3.15180E-04; 4.35050E-05; 1.26890E-03; 1.87230E-03; 1.11900E-05; 2.36250E-04; 6.16190E-05; 1.43750E-04; 3.17350E-04; 2.89890E-05; 1.28190E-04; 9.09440E-04; 7.28200E-06; 1.37640E-03; 2.11870E-04; 7.49410E-05; 3.21230E-04; 3.09670E-05; 1.24970E-05; 3.07760E-04; 2.51380E-04; 5.18740E-04; 5.42290E-04; 1.65250E-04; 1.39640E-04; 6.35490E-05; 8.12590E-05; 2.05190E-05; 1.86380E-04; 5.29270E-05; 1.95010E-05; 3.94950E-05; 9.34340E-06; 1.59780E-05; 2.88080E-04; 4.22880E-04; 1.11040E-04; 8.55830E-04; 3.33010E-04; 2.61580E-05; 3.30200E-04; 2.67010E-04; 3.42030E-05; 2.46530E-04; 9.54630E-05; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 188.00; 2.80240E-04; 7.22570E-04; 4.62770E-05; 1.31760E-03; 3.39310E-03; 2.00260E-03; 7.43580E-05; 3.34310E-05; 3.23090E-04; 6.86000E-05; 1.90340E-03; 2.05040E-03; 7.84110E-07; 4.38600E-04; 6.98950E-05; 9.13420E-05; 1.59540E-04; 5.64390E-05; 9.19410E-05; 7.80740E-04; 6.27210E-06; 9.82580E-04; 2.79540E-04; 3.36000E-05; 2.22390E-04; 2.16200E-05; 9.12110E-06; 3.82190E-04; 3.28150E-04; 8.31090E-04; 6.18810E-04; 1.12800E-04; 2.51140E-04; 7.85260E-05; 5.26820E-05; 4.95070E-05; 9.22720E-05; 1.00080E-04; 8.92450E-05; 2.61890E-05; 1.48410E-05; 3.17270E-07; 1.90630E-04; 2.77490E-04; 9.49300E-05; 6.60820E-04; 4.00140E-04; 2.38450E-06; 4.40290E-04; 2.90610E-04; 4.80830E-05; 4.54340E-04; 5.15480E-04; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 191.00; 4.45970E-04; 5.42510E-04; 3.95030E-05; 9.66270E-04; 3.28920E-03; 2.09670E-03; 7.28460E-05; 4.20580E-05; 2.85310E-04; 8.50410E-05; 2.32500E-03; 1.94250E-03; 1.08930E-04; 5.49170E-04; 7.98090E-05; 6.99490E-05; 1.41580E-04; 5.09040E-05; 3.63650E-05; 5.00100E-04; 3.81380E-05; 5.25460E-04; 5.23280E-04; 4.24100E-05; 1.34520E-04; 5.85830E-06; 7.50520E-06; 4.12330E-04; 2.53060E-04; 1.30110E-03; 6.77250E-04; 5.45470E-05; 3.53370E-04; 9.04110E-05; 7.58130E-05; 1.04620E-04; 4.07350E-05; 1.73630E-04; 1.50460E-04; 3.33430E-05; 8.72280E-06; 5.29090E-06; 9.98690E-05; 1.27510E-04; 1.09570E-04; 5.49810E-04; 4.69320E-04; 9.44280E-06; 5.31020E-04; 2.17970E-04; 5.59600E-05; 5.25710E-04; 1.08960E-03; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 194.00; 5.26550E-04; 5.30940E-04; 2.36300E-05; 8.67220E-04; 2.68800E-03; 1.97630E-03; 5.59060E-05; 7.16440E-06; 1.90010E-04; 1.17540E-04; 2.23030E-03; 1.87070E-03; 5.28460E-04; 4.83740E-04; 5.06210E-05; 1.72070E-04; 2.50050E-04; 6.62850E-05; 3.03040E-07; 2.71930E-04; 6.95990E-05; 4.31670E-04; 7.88980E-04; 1.96230E-04; 7.95010E-05; 2.12830E-05; 1.17550E-05; 2.76360E-04; 9.06830E-05; 1.58720E-03; 6.53540E-04; 1.91850E-05; 3.55110E-04; 7.35260E-05; 1.00050E-04; 1.29480E-04; 1.41240E-05; 2.22710E-04; 1.42070E-04; 5.44880E-05; 1.44170E-05; 1.60820E-05; 4.65540E-05; 7.99520E-05; 2.29730E-04; 4.60970E-04; 5.64950E-04; 6.44340E-05; 5.27770E-04; 1.04510E-04; 5.44460E-05; 5.69350E-04; 1.35240E-03; 0.00000E+00; 0.00000E+00; 0.00000E+00; 0.00000E+00
 197.00; 4.44220E-04; 5.91980E-04; 1.06070E-04; 8.19210E-04; 2.45220E-03; 1.78270E-03; 4.20170E-05; 1.42690E-05; 8.44150E-05; 1.88910E-04; 1.65070E-03; 1.88990E-03; 1.14900E-03; 3.78200E-04; 1.56430E-05; 4.03220E-04; 2.52800E-04; 7.95750E-05; 3.88430E-05; 1.15650E-04; 1.04000E-04; 6.93050E-04; 8.91040E-04; 3.77480E-04; 5.27240E-05; 8.17180E-05; 2.35460E-05; 1.23120E-04; 1.26960E-05; 1.55260E-03; 4.53340E-04; 1.25670E-05; 2.15890E-04; 4.08910E-05; 9.26660E-05; 9.89290E-05; 1.96890E-06; 2.16870E-04; 9.63710E-05; 5.74710E-05; 3.27410E-05; 1.71020E-05; 2.18580E-05; 8.65980E-05; 3.90340E-04; 3.46930E-04; 5.73080E-04; 1.35870E-04; 5.20660E-04; 7.32540E-05; 7.21610E-05; 4.48290E-04; 1.25370E-03; 1.46350E-05; 7.84410E-05; 0.00000E+00; 0.00000E+00
 200.00; 3.82980E-04; 6.36290E-04; 4.76560E-04; 7.61170E-04; 2.42160E-03; 1.65450E-03; 1.84700E-05; 6.34270E-05; 3.64460E-05; 2.53110E-04; 1.04910E-03; 1.90400E-03; 1.63470E-03; 3.07790E-04; 1.05850E-05; 5.82920E-04; 2.37030E-04; 8.91950E-05; 2.21710E-04; 2.62330E-05; 1.48910E-04; 8.38950E-04; 9.13880E-04; 3.79960E-04; 4.33820E-05; 1.08140E-04; 3.99010E-05; 8.52650E-05; 1.19660E-06; 1.27170E-03; 1.94390E-04; 3.15000E-05; 1.20390E-04; 1.28500E-05; 1.03430E-04; 5.42030E-05; 1.36850E-05; 1.60470E-04; 5.97380E-05; 5.55700E-05; 4.52710E-05; 8.98920E-06; 1.02400E-05; 1.11050E-04; 4.49900E-04; 2.40410E-04; 5.48760E-04; 1.22210E-04; 5.22840E-04; 1.51690E-04; 1.27440E-04; 2.31230E-04; 1.08170E-03; 1.50120E-06; 1.34810E-04; 0.00000E+00; 0.00000E+00
 203.00; 4.24660E-04; 7.62880E-04; 1.26610E-03; 7.08910E-04; 2.31840E-03; 1.63170E-03; 4.63270E-06; 7.10850E-05; 1.16790E-04; 2.51460E-04; 7.39110E-04; 1.77970E-03; 1.68290E-03; 3.31680E-04; 6.68370E-05; 6.01020E-04; 3.13590E-04; 1.10140E-04; 6.11430E-04; 7.72220E-06; 1.84970E-04; 8.43070E-04; 8.43550E-04; 2.21280E-04; 3.99560E-05; 1.78230E-04; 5.89020E-05; 7.80760E-05; 4.02360E-06; 9.77500E-04; 4.50450E-05; 1.01560E-04; 7.16820E-05; 4.21330E-06; 1.56130E-04; 2.30220E-05; 2.52590E-05; 8.31890E-05; 3.61050E-05; 4.42040E-05; 4.01540E-05; 6.74270E-06; 1.07070E-05; 1.20490E-04; 3.52820E-04; 1.56220E-04; 5.61130E-04; 4.11860E-05; 4.60570E-04; 2.63690E-04; 1.61980E-04; 6.23280E-05; 9.10760E-04; 7.55030E-06; 2.37240E-04; 0.00000E+00; 0.00000E+00
 206.00; 4.14020E-04; 1.19210E-03; 2.23890E-03; 8.06100E-04; 1.86700E-03; 1.66590E-03; 3.10760E-06; 4.43550E-05; 2.50290E-04; 1.93390E-04; 6.35220E-04; 1.50580E-03; 1.38140E-03; 3.98040E-04; 1.83190E-04; 5.03520E-04; 3.61970E-04; 1.04780E-04; 1.01110E-03; 1.50100E-05; 1.76830E-04; 8.50360E-04; 6.69690E-04; 6.35250E-05; 2.85850E-05; 4.49120E-04; 9.33050E-05; 5.91180E-05; 1.16580E-05; 6.61150E-04; 2.87620E-05; 2.41050E-04; 2.13980E-05; 5.60900E-06; 2.33250E-04; 1.03800E-05; 3.06690E-05; 2.80710E-05; 2.70360E-05; 3.08780E-05; 2.87000E-05; 1.23600E-05; 1.10150E-05; 1.17980E-04; 2.27340E-04; 8.73750E-05; 5.25590E-04; 1.70460E-05; 3.16260E-04; 2.97100E-04; 1.61290E-04; 9.10260E-06; 7.25150E-04; 3.01820E-05; 3.68980E-04; 0.00000E+00; 0.00000E+00
 209.00; 4.02660E-04; 1.98660E-03; 3.10270E-03; 1.08250E-03; 1.16870E-03; 1.46580E-03; 8.11390E-06; 2.58720E-05; 2.66470E-04; 1.42960E-04; 6.78630E-04; 1.18490E-03; 1.01040E-03; 3.22530E-04; 2.93130E-04; 3.72320E-04; 2.55260E-04; 6.68160E-05; 1.19020E-03; 2.03640E-05; 1.36010E-04; 8.26030E-04; 3.87000E-04; 3.20650E-06; 1.52710E-05; 7.59520E-04; 1.46410E-04; 9.73300E-05; 2.23100E-05; 3.35870E-04; 1.04330E-04; 3.77530E-04; 2.09190E-06; 1.78350E-05; 2.22970E-04; 1.34440E-05; 4.35280E-05; 1.71270E-05; 4.00870E-05; 3.34560E-05; 1.35570E-05; 1.88330E-05; 9.59080E-06; 1.12020E-04; 1.78100E-04; 4.91130E-05; 4.04840E-04; 5.37390E-05; 2.00670E-04; 2.09290E-04; 1.57370E-04; 1.05860E-04; 5.99060E-04; 5.74100E-05; 4.74960E-04; 1.36700E-05; 2.50530E-05
 212.00; 4.19570E-04; 2.78780E-03; 3.82140E-03; 1.30740E-03; 6.21670E-04; 1.05130E-03; 3.29010E-05; 1.40450E-05; 2.34500E-04; 1.21230E-04; 6.98140E-04; 1.01220E-03; 7.11030E-04; 1.70240E-04; 3.86600E-04; 2.49470E-04; 1.02910E-04; 2.32600E-05; 1.02930E-03; 2.82870E-05; 9.35830E-05; 7.05720E-04; 1.87110E-04; 4.65340E-05; 9.35920E-06; 8.60370E-04; 2.44800E-04; 1.79510E-04; 4.04350E-05; 1.53850E-04; 2.15150E-04; 4.40960E-04; 4.18770E-05; 5.87550E-05; 1.43400E-04; 1.76870E-05; 5.55370E-05; 5.39260E-05; 5.55910E-05; 6.13170E-05; 2.65450E-06; 3.44590E-05; 1.81040E-05; 1.08060E-04; 1.31620E-04; 6.65000E-05; 2.65130E-04; 1.01050E-04; 1.62770E-04; 1.20900E-04; 1.54430E-04; 1.34210E-04; 4.38030E-04; 5.79110E-05; 5.32580E-04; 1.07250E-05; 5.96450E-05
 215.00; 3.41250E-04; 3.60010E-03; 3.94220E-03; 1.38440E-03; 4.58430E-04; 5.78400E-04; 6.43260E-05; 1.02180E-05; 2.00820E-04; 1.28040E-04; 6.55430E-04; 9.38290E-04; 5.98970E-04; 8.40820E-05; 4.34950E-04; 1.16330E-04; 1.71090E-05; 1.75810E-06; 6.17690E-04; 7.35360E-05; 4.17440E-05; 4.39180E-04; 8.79980E-05; 1.16540E-04; 2.64830E-06; 7.61980E-04; 3.49390E-04; 2.38000E-04; 5.06530E-05; 1.77120E-04; 2.92850E-04; 5.95120E-04; 1.15290E-04; 1.58710E-04; 6.67600E-05; 3.95540E-05; 4.92850E-05; 9.02900E-05; 6.45480E-05; 7.00830E-05; 3.13670E-06; 5.98170E-05; 2.60810E-05; 7.81540E-05; 6.07660E-05; 1.27390E-04; 1.17540E-04; 1.28700E-04; 1.24170E-04; 8.49130E-05; 1.45760E-04; 1.10260E-04; 2.31550E-04; 3.32650E-05; 5.59390E-04; 2.34290E-05; 1.08410E-04
 218.00; 1.78970E-04; 4.38740E-03; 3.15290E-03; 1.23830E-03; 8.22380E-04; 1.89940E-04; 8.03700E-05; 1.65900E-05; 1.37060E-04; 1.69890E-04; 6.30210E-04; 8.76650E-04; 6.70540E-04; 7.02920E-05; 4.13050E-04; 4.68470E-05; 3.33960E-06; 3.99340E-06; 2.73150E-04; 1.65820E-04; 1.05960E-05; 2.14810E-04; 3.92580E-05; 1.52430E-04; 9.87910E-06; 5.32560E-04; 4.05440E-04; 2.67970E-04; 5.14970E-05; 2.84450E-04; 3.16260E-04; 7.29890E-04; 1.83710E-04; 3.16330E-04; 3.48910E-05; 8.07380E-05; 2.32500E-05; 1.08700E-04; 8.10310E-05; 4.59760E-05; 8.83830E-06; 7.26900E-05; 4.35700E-05; 4.08560E-05; 1.56650E-05; 1.80950E-04; 3.03170E-05; 1.03500E-04; 6.31300E-05; 5.91330E-05; 1.68940E-04; 6.72620E-05; 1.40450E-04; 1.37470E-05; 5.25330E-04; 7.54010E-05; 1.26430E-04
 221.00; 6.56760E-05; 4.46780E-03; 2.27510E-03; 9.72490E-04; 1.23970E-03; 7.76490E-07; 7.23660E-05; 3.48870E-05; 6.49440E-05; 2.05770E-04; 6.38740E-04; 9.18780E-04; 7.51280E-04; 1.86040E-04; 3.31650E-04; 2.95870E-05; 7.70330E-05; 1.88280E-05; 1.78940E-04; 3.02320E-04; 3.16680E-05; 1.65060E-04; 4.45380E-05; 1.48930E-04; 4.50660E-05; 2.62050E-04; 4.47000E-04; 2.45040E-04; 5.68420E-05; 4.02510E-04; 3.48870E-04; 7.23570E-04; 3.38410E-04; 3.85030E-04; 4.86910E-05; 9.60630E-05; 1.15980E-05; 1.21460E-04; 1.15870E-04; 4.40320E-05; 1.06880E-05; 6.35790E-05; 5.69750E-05; 2.09020E-05; 3.55890E-06; 1.66290E-04; 2.93390E-05; 4.56090E-05; 2.20690E-05; 4.26070E-05; 2.37080E-04; 1.88010E-05; 6.53250E-05; 4.33060E-05; 4.10440E-04; 1.48680E-04; 1.18510E-04
